data;Tem_max;Tem_min;Chuva;Ano;Meses
24/09/1981;29,7;19,3;0;1981;9
25/09/1981;33;19,2;0;1981;9
26/09/1981;35,6;18,7;0;1981;9
27/09/1981;38,2;18,1;0;1981;9
28/09/1981;38,5;22;0;1981;9
29/09/1981;24,6;14,5;23;1981;9
30/09/1981;20,9;6,9;0;1981;9
01/10/1981;25,4;7,8;0;1981;10
02/10/1981;31,1;15;0;1981;10
03/10/1981;35;20;0;1981;10
04/10/1981;24,8;16,6;1,1;1981;10
05/10/1981;27,6;16,8;18,6;1981;10
06/10/1981;25,3;19,1;43,1;1981;10
07/10/1981;21,3;17,6;35,2;1981;10
08/10/1981;23,8;16,4;6,1;1981;10
09/10/1981;29,6;18,4;0;1981;10
10/10/1981;27,1;20,4;19,2;1981;10
11/10/1981;28,3;18,7;0;1981;10
12/10/1981;30,7;19,6;0,8;1981;10
13/10/1981;29,6;15,9;0;1981;10
14/10/1981;29,9;13,4;0;1981;10
15/10/1981;27;18,2;2,5;1981;10
16/10/1981;28,7;17,8;14,6;1981;10
17/10/1981;28;16,7;0;1981;10
18/10/1981;27,7;17,9;0;1981;10
19/10/1981;20,8;17,4;32,4;1981;10
20/10/1981;26,1;14,5;27,4;1981;10
21/10/1981;28,9;14,1;0;1981;10
22/10/1981;31;15,8;0;1981;10
23/10/1981;32,4;17;0;1981;10
24/10/1981;34,4;17,1;0;1981;10
25/10/1981;34,8;20,6;0;1981;10
26/10/1981;34,3;20,9;0;1981;10
27/10/1981;32,3;20,2;32,5;1981;10
28/10/1981;32,3;20,5;0;1981;10
29/10/1981;31,8;20,5;0;1981;10
30/10/1981;31,7;21,3;0;1981;10
31/10/1981;32;19,9;0;1981;10
01/11/1981;32,5;20,5;0;1981;11
02/11/1981;32,2;20;20,9;1981;11
03/11/1981;33;20,1;0;1981;11
04/11/1981;28,9;20,4;53,7;1981;11
05/11/1981;32,2;21,2;0;1981;11
06/11/1981;32,7;21,7;0;1981;11
07/11/1981;29,2;17,9;5,4;1981;11
08/11/1981;31,8;20,3;0;1981;11
09/11/1981;27,4;21,5;0;1981;11
10/11/1981;29,5;19,3;17,5;1981;11
11/11/1981;30,1;20,1;0;1981;11
12/11/1981;30,6;19,8;3,8;1981;11
13/11/1981;30,3;20,6;0;1981;11
14/11/1981;33,2;20,5;0;1981;11
15/11/1981;33,6;21,2;0;1981;11
16/11/1981;31,5;17,4;0;1981;11
17/11/1981;33,7;18,7;0;1981;11
18/11/1981;33,5;22,5;0;1981;11
19/11/1981;24,9;20,1;23,4;1981;11
20/11/1981;27,1;16,1;14,5;1981;11
21/11/1981;30,2;21,2;0;1981;11
22/11/1981;33,6;17,9;0;1981;11
23/11/1981;33,9;21,2;0;1981;11
24/11/1981;33,2;19,7;11,8;1981;11
25/11/1981;27,9;21,5;0;1981;11
26/11/1981;31,6;17,8;3,2;1981;11
27/11/1981;34,6;21;0;1981;11
28/11/1981;32,5;23,4;0;1981;11
29/11/1981;30,5;20,5;0;1981;11
30/11/1981;32,9;22,5;4,5;1981;11
01/12/1981;29;22,6;0;1981;12
02/12/1981;29,9;21,2;34,5;1981;12
03/12/1981;23,1;18;91,5;1981;12
04/12/1981;29,7;19,2;0;1981;12
05/12/1981;31,9;22,3;0;1981;12
06/12/1981;25,9;18,7;6,6;1981;12
07/12/1981;28,5;18;53,9;1981;12
08/12/1981;24,3;18,7;11,2;1981;12
09/12/1981;27,7;18,3;10,6;1981;12
10/12/1981;31,1;17,2;0;1981;12
11/12/1981;32,7;19,7;0;1981;12
12/12/1981;32,9;19,6;0;1981;12
13/12/1981;32,3;19,8;0;1981;12
14/12/1981;33,2;22,2;0;1981;12
15/12/1981;22,2;16,9;32,3;1981;12
16/12/1981;29;17,2;5,4;1981;12
17/12/1981;31,5;22,5;0;1981;12
18/12/1981;30,5;22,4;0,7;1981;12
19/12/1981;30,6;22,8;13,2;1981;12
20/12/1981;32,6;22,7;4,3;1981;12
21/12/1981;29,4;23,6;0,1;1981;12
22/12/1981;27,1;21,2;12,9;1981;12
23/12/1981;27,6;21;22,8;1981;12
24/12/1981;28,9;19,2;5,4;1981;12
25/12/1981;33;19,4;0;1981;12
26/12/1981;32,2;22,5;0;1981;12
27/12/1981;26,5;20,5;36,8;1981;12
28/12/1981;28,9;19,2;44,3;1981;12
29/12/1981;30,3;20;0;1981;12
30/12/1981;30,1;18,6;0;1981;12
31/12/1981;32;19,1;0;1981;12
01/01/1982;33,6;20,1;0;1982;1
02/01/1982;32,7;19,3;0,9;1982;1
03/01/1982;30,5;19,3;0;1982;1
04/01/1982;30,8;18;0;1982;1
05/01/1982;31,3;18,9;0;1982;1
06/01/1982;33,1;20,2;0;1982;1
07/01/1982;33,3;21,3;0;1982;1
08/01/1982;28,9;17,4;7,6;1982;1
09/01/1982;31;22,1;0,5;1982;1
10/01/1982;29,3;21,6;6,2;1982;1
11/01/1982;31,8;21,4;0,6;1982;1
12/01/1982;33,4;20,5;0;1982;1
13/01/1982;34;19,8;0;1982;1
14/01/1982;33,2;20,5;0;1982;1
15/01/1982;34,7;19,9;0;1982;1
16/01/1982;35,3;20,6;0;1982;1
17/01/1982;34,3;21,9;0;1982;1
18/01/1982;33;21,4;0;1982;1
19/01/1982;31,2;20,5;53;1982;1
20/01/1982;31,1;19,9;0;1982;1
21/01/1982;31;19,9;0;1982;1
22/01/1982;27;20,6;1,2;1982;1
23/01/1982;31,2;18,1;7,4;1982;1
24/01/1982;31,3;16,5;0;1982;1
25/01/1982;30,4;18,9;0;1982;1
26/01/1982;32,6;18,9;0;1982;1
27/01/1982;32,3;20,8;0;1982;1
28/01/1982;31,6;20,4;0;1982;1
29/01/1982;29,3;21,1;0;1982;1
30/01/1982;30,8;21,7;0,3;1982;1
31/01/1982;30,6;21,2;0;1982;1
01/02/1982;31,4;19,7;5,9;1982;2
02/02/1982;30,8;20,5;0;1982;2
03/02/1982;29;20,9;0,1;1982;2
04/02/1982;22,7;18,6;38;1982;2
05/02/1982;29,4;20;13,1;1982;2
06/02/1982;32;18,3;0;1982;2
07/02/1982;32,1;20,5;0;1982;2
08/02/1982;26;21,6;4,6;1982;2
09/02/1982;29;20,8;10;1982;2
10/02/1982;29,6;21,5;5,1;1982;2
11/02/1982;29,5;20,4;0,5;1982;2
12/02/1982;32,4;20,1;0;1982;2
13/02/1982;33,4;19,4;5,6;1982;2
14/02/1982;33,5;21,6;0;1982;2
15/02/1982;31;20,7;0;1982;2
16/02/1982;28,4;18,4;24,4;1982;2
17/02/1982;29;21,2;14,1;1982;2
18/02/1982;31,2;21,3;9,6;1982;2
19/02/1982;32,9;20,6;0;1982;2
20/02/1982;34,1;22,3;0;1982;2
21/02/1982;32,5;20,9;0;1982;2
22/02/1982;31,9;21,3;0;1982;2
23/02/1982;24,9;21,4;3,4;1982;2
24/02/1982;28;19,5;50;1982;2
25/02/1982;30;20,1;0;1982;2
26/02/1982;30,5;20,9;3,2;1982;2
27/02/1982;32;20,8;1,1;1982;2
28/02/1982;31,7;20,5;0;1982;2
01/03/1982;26,8;20,7;57,8;1982;3
02/03/1982;26,8;21,4;0;1982;3
03/03/1982;28,3;21,1;0;1982;3
04/03/1982;26,8;20,1;0;1982;3
05/03/1982;22,4;19,9;0;1982;3
06/03/1982;27,7;19,7;0,2;1982;3
07/03/1982;26,3;20,8;0;1982;3
08/03/1982;25;21,7;14;1982;3
09/03/1982;28,1;21;5,2;1982;3
10/03/1982;29,8;20,2;15,1;1982;3
11/03/1982;31,8;20,7;0;1982;3
12/03/1982;30,1;22;0;1982;3
13/03/1982;28,4;22,1;0,1;1982;3
14/03/1982;26,9;21,2;8,4;1982;3
15/03/1982;31,1;22;4,5;1982;3
16/03/1982;26,2;20;0;1982;3
17/03/1982;31,7;17,9;11,6;1982;3
18/03/1982;23,4;19,4;9,7;1982;3
19/03/1982;28,3;20,9;24,3;1982;3
20/03/1982;30,7;20,3;3,5;1982;3
21/03/1982;32,2;21,2;0;1982;3
22/03/1982;30,5;20,8;10,9;1982;3
23/03/1982;30,7;20,5;0;1982;3
24/03/1982;29,4;19,1;7,8;1982;3
25/03/1982;30,8;19,7;0;1982;3
26/03/1982;32;19,7;0;1982;3
27/03/1982;27,3;21,9;0,1;1982;3
28/03/1982;23;17,4;0;1982;3
29/03/1982;23,8;16,6;0;1982;3
30/03/1982;28,4;14,7;0;1982;3
31/03/1982;31,1;15,1;0;1982;3
01/04/1982;31,8;17,6;0;1982;4
02/04/1982;31,1;18,1;0;1982;4
03/04/1982;33,5;18,6;0;1982;4
04/04/1982;33,9;21;0;1982;4
05/04/1982;29,7;21,2;1;1982;4
06/04/1982;29,2;16,6;29;1982;4
07/04/1982;28,6;17,7;0;1982;4
08/04/1982;28,1;14,6;0;1982;4
09/04/1982;28,7;16,2;0;1982;4
10/04/1982;28,7;15,3;0;1982;4
11/04/1982;29,8;16,7;0;1982;4
12/04/1982;31,1;19,1;0;1982;4
13/04/1982;23;18,5;8,6;1982;4
14/04/1982;28,3;18,7;0;1982;4
15/04/1982;25,6;16,7;0;1982;4
16/04/1982;26,4;11,6;0;1982;4
17/04/1982;28,3;12;0;1982;4
18/04/1982;27,8;15,8;0;1982;4
19/04/1982;29,2;17,2;0;1982;4
20/04/1982;31;19,5;0;1982;4
21/04/1982;29;19,2;62;1982;4
22/04/1982;28,9;18;0;1982;4
23/04/1982;30,2;17,9;0;1982;4
24/04/1982;30,2;19;0;1982;4
25/04/1982;28,2;16,7;0;1982;4
26/04/1982;28,9;16,9;0;1982;4
27/04/1982;27,1;16,8;0;1982;4
28/04/1982;25,8;15,2;0;1982;4
29/04/1982;27;15,4;0;1982;4
30/04/1982;26,5;16,6;0,1;1982;4
01/05/1982;26,8;13,1;0;1982;5
02/05/1982;26,4;12;0;1982;5
03/05/1982;27;12,3;0;1982;5
04/05/1982;27,2;13,5;0;1982;5
05/05/1982;25,3;13,3;0;1982;5
06/05/1982;26,5;13,1;0;1982;5
07/05/1982;29,4;15,3;0;1982;5
08/05/1982;29;15,6;0;1982;5
09/05/1982;31;13,8;0;1982;5
10/05/1982;31,7;15,5;0;1982;5
11/05/1982;32,2;19,9;0;1982;5
12/05/1982;30,7;15,5;0;1982;5
13/05/1982;32,4;16,9;0;1982;5
14/05/1982;32,6;17,1;0;1982;5
15/05/1982;26,6;16,7;6,4;1982;5
16/05/1982;30,5;17;0;1982;5
17/05/1982;30,6;17,2;0;1982;5
18/05/1982;24,9;17,1;0;1982;5
19/05/1982;21,4;15,8;57,9;1982;5
20/05/1982;23,9;9,7;0;1982;5
21/05/1982;21,9;10,9;0;1982;5
22/05/1982;22;13,7;0;1982;5
23/05/1982;19,1;16,2;0;1982;5
24/05/1982;17,8;16,3;39;1982;5
25/05/1982;17,5;14,5;7,4;1982;5
26/05/1982;21,6;12,9;0,1;1982;5
27/05/1982;21,9;11,8;0;1982;5
28/05/1982;22,7;11;0;1982;5
29/05/1982;22;11,5;0;1982;5
30/05/1982;24,2;11,1;0;1982;5
31/05/1982;27,4;14,4;0;1982;5
01/06/1982;28;18;0;1982;6
02/06/1982;26,9;15,4;0;1982;6
03/06/1982;28,9;17;0;1982;6
04/06/1982;22,4;15,6;29;1982;6
05/06/1982;21,1;16;5,4;1982;6
06/06/1982;23,7;17,3;1;1982;6
07/06/1982;26,1;16,2;0;1982;6
08/06/1982;27,6;15,2;0;1982;6
09/06/1982;29,7;16,2;0;1982;6
10/06/1982;28,7;17,9;0;1982;6
11/06/1982;23,8;19;0;1982;6
12/06/1982;19,9;16,6;14,3;1982;6
13/06/1982;24,6;16,5;113,6;1982;6
14/06/1982;29,3;17,2;0;1982;6
15/06/1982;20,9;18,1;4,6;1982;6
16/06/1982;20,5;15,4;7,4;1982;6
17/06/1982;22,4;15,3;0,1;1982;6
18/06/1982;26,7;15,6;0,3;1982;6
19/06/1982;22,7;15,1;0;1982;6
20/06/1982;15,1;9,2;20;1982;6
21/06/1982;13,2;10,2;1,5;1982;6
22/06/1982;12,5;10,4;19,1;1982;6
23/06/1982;15,7;11,6;3,8;1982;6
24/06/1982;18,9;15,4;0,6;1982;6
25/06/1982;24,6;16,4;0;1982;6
26/06/1982;28,5;19,2;0;1982;6
27/06/1982;29,4;18;0;1982;6
28/06/1982;29,3;14,4;0;1982;6
29/06/1982;18,2;9,6;9;1982;6
30/06/1982;26,5;13,3;0;1982;6
01/07/1982;25,7;16,7;1,5;1982;7
02/07/1982;27,4;16,7;0;1982;7
03/07/1982;28,9;16;0;1982;7
04/07/1982;28,9;16,3;0;1982;7
05/07/1982;29;16,6;0;1982;7
06/07/1982;29,9;14,3;0;1982;7
07/07/1982;29,3;17,6;0;1982;7
08/07/1982;24,3;17,6;11,6;1982;7
09/07/1982;24,2;17;8,1;1982;7
10/07/1982;26,8;17;6,7;1982;7
11/07/1982;27,4;18,6;0;1982;7
12/07/1982;28,3;19,5;0;1982;7
13/07/1982;23;15,1;0,7;1982;7
14/07/1982;22;6,9;0;1982;7
15/07/1982;22;11,7;0;1982;7
16/07/1982;26;15,8;4,5;1982;7
17/07/1982;28,4;18,3;0;1982;7
18/07/1982;23;16,3;26,9;1982;7
19/07/1982;23,2;14;0;1982;7
20/07/1982;26,1;13,9;0;1982;7
21/07/1982;28,2;15,1;0;1982;7
22/07/1982;29,1;14,1;0;1982;7
23/07/1982;28,5;13,9;0;1982;7
24/07/1982;28;14,2;0;1982;7
25/07/1982;28,5;13,6;0;1982;7
26/07/1982;28,9;15,5;0;1982;7
27/07/1982;27;14,7;0;1982;7
28/07/1982;29,3;13,7;0;1982;7
29/07/1982;20,3;11,7;0;1982;7
30/07/1982;18,9;5,5;3,9;1982;7
31/07/1982;21,8;7,1;0;1982;7
01/08/1982;28,7;11,4;0;1982;8
02/08/1982;22,5;15;0;1982;8
03/08/1982;19,1;12,5;0;1982;8
04/08/1982;20,5;14,6;4,5;1982;8
05/08/1982;20,4;16,2;1,3;1982;8
06/08/1982;25,4;15;0;1982;8
07/08/1982;29,3;17,2;0;1982;8
08/08/1982;23,2;16,8;0;1982;8
09/08/1982;20,3;12,8;5;1982;8
10/08/1982;17,9;13,3;0,3;1982;8
11/08/1982;22,4;12,4;0;1982;8
12/08/1982;24,8;12,4;0;1982;8
13/08/1982;27,7;14,2;0;1982;8
14/08/1982;30,6;16,5;0;1982;8
15/08/1982;31,2;15,7;0;1982;8
16/08/1982;27,5;17,6;0;1982;8
17/08/1982;27,5;17,3;0;1982;8
18/08/1982;20,8;15,4;17,4;1982;8
19/08/1982;19;10,6;0,8;1982;8
20/08/1982;25,9;11,8;0;1982;8
21/08/1982;31,2;14,7;0;1982;8
22/08/1982;31,8;17;0;1982;8
23/08/1982;31,4;14;0;1982;8
24/08/1982;31,9;16;0;1982;8
25/08/1982;33,5;17,3;0;1982;8
26/08/1982;31,8;18,5;0;1982;8
27/08/1982;31,4;18,1;0;1982;8
28/08/1982;32;17,6;0;1982;8
29/08/1982;33,9;17,7;0;1982;8
30/08/1982;34,2;19,1;0;1982;8
31/08/1982;21,9;16,6;5,4;1982;8
01/09/1982;27,5;17;15,4;1982;9
02/09/1982;28,6;17;0;1982;9
03/09/1982;30;16,3;0;1982;9
04/09/1982;31,9;19,1;0;1982;9
05/09/1982;28,2;14,8;2,4;1982;9
06/09/1982;27,6;14,5;0,1;1982;9
07/09/1982;27,8;14,3;0;1982;9
08/09/1982;27,9;14,3;0;1982;9
09/09/1982;28,8;15,1;0;1982;9
10/09/1982;31,1;15,4;0;1982;9
11/09/1982;33,9;18,6;0;1982;9
12/09/1982;33;17,8;0;1982;9
13/09/1982;29,2;15,3;0,6;1982;9
14/09/1982;31,3;19;0;1982;9
15/09/1982;31,8;18,6;0;1982;9
16/09/1982;32,9;19,7;0;1982;9
17/09/1982;33,1;19,8;0;1982;9
18/09/1982;27;16,6;37,6;1982;9
19/09/1982;21,9;11,5;0;1982;9
20/09/1982;24,7;14,7;0;1982;9
21/09/1982;22;17,2;0,1;1982;9
22/09/1982;25,8;16,4;0,9;1982;9
23/09/1982;26,4;18;0;1982;9
24/09/1982;30,3;18,2;0,1;1982;9
25/09/1982;30,5;16,7;0;1982;9
26/09/1982;25,9;17,4;0,3;1982;9
27/09/1982;26,6;18,6;0,4;1982;9
28/09/1982;19,3;13,1;35,5;1982;9
29/09/1982;25,9;9,7;0;1982;9
30/09/1982;27,6;16,5;0;1982;9
01/10/1982;33,6;16,7;0;1982;10
02/10/1982;22,1;18,1;21,2;1982;10
03/10/1982;28;16,6;6,1;1982;10
04/10/1982;32,9;19,2;0;1982;10
05/10/1982;28,5;21,1;0;1982;10
06/10/1982;25,7;16,6;12,2;1982;10
07/10/1982;30,2;20,1;0,2;1982;10
08/10/1982;25,8;19,4;39,4;1982;10
09/10/1982;27,7;18,5;97,7;1982;10
10/10/1982;25,3;20,3;9,7;1982;10
11/10/1982;26,5;18,3;4,6;1982;10
12/10/1982;32,9;19,6;0;1982;10
13/10/1982;26,6;13,9;30,6;1982;10
14/10/1982;24;8,2;0;1982;10
15/10/1982;29,6;14,2;0;1982;10
16/10/1982;30,6;18,4;0;1982;10
17/10/1982;35,5;19,9;0;1982;10
18/10/1982;28;12,7;41,2;1982;10
19/10/1982;27,2;12,4;0;1982;10
20/10/1982;33,2;19,4;0;1982;10
21/10/1982;34,7;20,6;0;1982;10
22/10/1982;34,9;21,7;0;1982;10
23/10/1982;33,4;23;0;1982;10
24/10/1982;27,3;20,6;2,3;1982;10
25/10/1982;32,3;20,2;4,7;1982;10
26/10/1982;31,3;20,7;0,9;1982;10
27/10/1982;32,9;21;0;1982;10
28/10/1982;32,2;20,2;0;1982;10
29/10/1982;33,6;20,3;0;1982;10
30/10/1982;31,5;21,6;4,8;1982;10
31/10/1982;31,7;13,6;0,1;1982;10
01/11/1982;34,5;18,6;0;1982;11
02/11/1982;34;23;0;1982;11
03/11/1982;32,6;20,6;0;1982;11
04/11/1982;29,5;21;5,1;1982;11
05/11/1982;28,7;20,7;32,1;1982;11
06/11/1982;23,4;17,2;35,3;1982;11
07/11/1982;29,6;19,6;1,4;1982;11
08/11/1982;31,2;19,6;0;1982;11
09/11/1982;33;19,8;0,1;1982;11
10/11/1982;32,7;22,2;1,3;1982;11
11/11/1982;32,4;18,5;6,2;1982;11
12/11/1982;27,7;18,2;9,7;1982;11
13/11/1982;32;20;18,5;1982;11
14/11/1982;26,5;20;4;1982;11
15/11/1982;26,2;21,4;20,8;1982;11
16/11/1982;28,6;21,4;3;1982;11
17/11/1982;30;21,4;2,5;1982;11
18/11/1982;32,6;21,8;0;1982;11
19/11/1982;32,5;21,8;0;1982;11
20/11/1982;31,1;21,1;8;1982;11
21/11/1982;24,7;19,6;13,5;1982;11
22/11/1982;28;20,1;30,2;1982;11
23/11/1982;29;21,3;12,3;1982;11
24/11/1982;30,9;19,8;22;1982;11
25/11/1982;33;21,5;0;1982;11
26/11/1982;33,1;22,6;0,2;1982;11
27/11/1982;34,2;20,7;0,5;1982;11
28/11/1982;33,8;21,6;0;1982;11
29/11/1982;33,6;19,4;0;1982;11
30/11/1982;34,7;20,3;1;1982;11
01/12/1982;33,7;20,4;3,4;1982;12
02/12/1982;32,3;20,6;0;1982;12
03/12/1982;29,2;18;0;1982;12
04/12/1982;28,4;18;0;1982;12
05/12/1982;31,6;17,7;0;1982;12
06/12/1982;25,8;19,4;12,6;1982;12
07/12/1982;27,7;18,6;11,7;1982;12
08/12/1982;29,2;12,9;0;1982;12
09/12/1982;30,7;14,4;0;1982;12
10/12/1982;31,6;18,2;0;1982;12
11/12/1982;31,6;20,9;0;1982;12
12/12/1982;28,2;18,8;37,7;1982;12
13/12/1982;23,3;19,7;13,8;1982;12
14/12/1982;25,8;20,7;31,1;1982;12
15/12/1982;29,1;19,3;0;1982;12
16/12/1982;30,6;21,6;0;1982;12
17/12/1982;25,1;20,1;20,2;1982;12
18/12/1982;28,1;20,2;25,4;1982;12
19/12/1982;26,9;20,3;13,7;1982;12
20/12/1982;30,2;18,8;0;1982;12
21/12/1982;31,6;21,8;10,7;1982;12
22/12/1982;25,7;20;29,9;1982;12
23/12/1982;28,6;19,7;30,6;1982;12
24/12/1982;29;17,5;0;1982;12
25/12/1982;30,2;16,7;0;1982;12
26/12/1982;30,5;16,6;0;1982;12
27/12/1982;32,1;16,7;0;1982;12
28/12/1982;27,7;19,7;0;1982;12
29/12/1982;28,7;19;0;1982;12
30/12/1982;30,7;19,8;0;1982;12
31/12/1982;29,9;18,8;0;1982;12
01/01/1983;31,8;20,2;5,1;1983;1
02/01/1983;31,8;19,9;0,1;1983;1
03/01/1983;32,8;20,5;0;1983;1
04/01/1983;31;20,5;0;1983;1
05/01/1983;31,2;20,1;0;1983;1
06/01/1983;34;19,7;0;1983;1
07/01/1983;32,9;21,8;0;1983;1
08/01/1983;32,6;22,3;0,2;1983;1
09/01/1983;33,5;20,3;0;1983;1
10/01/1983;30;21,4;1,1;1983;1
11/01/1983;31,5;22,1;2,5;1983;1
12/01/1983;33;22,4;1,2;1983;1
13/01/1983;33,3;22,7;0;1983;1
14/01/1983;29,1;23,1;2,2;1983;1
15/01/1983;31,7;21,7;2,2;1983;1
16/01/1983;30,8;21,6;8,6;1983;1
17/01/1983;31,4;22,7;0,1;1983;1
18/01/1983;31,7;22,3;0,3;1983;1
19/01/1983;29,4;21,6;17,3;1983;1
20/01/1983;31,4;21;6,6;1983;1
21/01/1983;33;21,3;0;1983;1
22/01/1983;34,7;20,9;0;1983;1
23/01/1983;33,6;19;0;1983;1
24/01/1983;32;21;0;1983;1
25/01/1983;31,1;20,1;5,3;1983;1
26/01/1983;32,4;21,7;0;1983;1
27/01/1983;30,6;20,2;26,6;1983;1
28/01/1983;29,1;23,5;0;1983;1
29/01/1983;30,2;22,3;15,1;1983;1
30/01/1983;31,6;22,9;0,3;1983;1
31/01/1983;28,4;21,3;34,1;1983;1
01/02/1983;29;18;0;1983;2
02/02/1983;29;17,6;0;1983;2
03/02/1983;28,4;17;0;1983;2
04/02/1983;29,4;20,8;2,2;1983;2
05/02/1983;31,8;19,2;0;1983;2
06/02/1983;30,4;21,7;0;1983;2
07/02/1983;29,4;21,5;5,8;1983;2
08/02/1983;27,9;19,4;0,3;1983;2
09/02/1983;30,4;20;7,1;1983;2
10/02/1983;30,8;19,8;5,2;1983;2
11/02/1983;33,8;24,1;0;1983;2
12/02/1983;32,2;21,9;0;1983;2
13/02/1983;32,8;20,5;0;1983;2
14/02/1983;30,9;21,9;18,6;1983;2
15/02/1983;31,1;22,3;0;1983;2
16/02/1983;31,1;22,8;1;1983;2
17/02/1983;29,9;22,1;13,9;1983;2
18/02/1983;30,5;20,3;10;1983;2
19/02/1983;32,1;20,2;0,7;1983;2
20/02/1983;32,3;20,6;0;1983;2
21/02/1983;31,4;21,3;16,7;1983;2
22/02/1983;30,4;21,1;6,5;1983;2
23/02/1983;32,6;21,8;1,9;1983;2
24/02/1983;31,7;21,6;13,3;1983;2
25/02/1983;33,4;21;0;1983;2
26/02/1983;33,1;22,3;0;1983;2
27/02/1983;32,6;22,8;0,1;1983;2
28/02/1983;28,9;22,8;5,3;1983;2
01/03/1983;31,4;21,3;17,4;1983;3
02/03/1983;30;21,4;0;1983;3
03/03/1983;27,3;23,8;2,8;1983;3
04/03/1983;30,3;23;6,7;1983;3
05/03/1983;31,5;21,5;4,7;1983;3
06/03/1983;27;19,9;13,1;1983;3
07/03/1983;27,7;22,6;1,2;1983;3
08/03/1983;30,8;22;0,2;1983;3
09/03/1983;31,3;20,9;5,1;1983;3
10/03/1983;31,7;21,2;0;1983;3
11/03/1983;32,1;21,2;0;1983;3
12/03/1983;33,1;21,3;0;1983;3
13/03/1983;25,6;20,2;1;1983;3
14/03/1983;30,2;16,8;0;1983;3
15/03/1983;30,6;21,4;0;1983;3
16/03/1983;31,4;18,5;0;1983;3
17/03/1983;31,9;21,7;0;1983;3
18/03/1983;24,4;17,9;24,1;1983;3
19/03/1983;25,1;14;24,9;1983;3
20/03/1983;27,1;11,4;0;1983;3
21/03/1983;28,2;14,9;0;1983;3
22/03/1983;27,2;15,7;0;1983;3
23/03/1983;29,5;19,2;0;1983;3
24/03/1983;28,8;17,8;0;1983;3
25/03/1983;28,6;16,2;0;1983;3
26/03/1983;30;15,6;0;1983;3
27/03/1983;30,9;16,2;0;1983;3
28/03/1983;32;17,4;0;1983;3
29/03/1983;32,2;17,4;0;1983;3
30/03/1983;32,3;17,5;0;1983;3
31/03/1983;33;20;0;1983;3
01/04/1983;33,4;21,4;24,6;1983;4
02/04/1983;32,2;21,7;1,8;1983;4
03/04/1983;32,4;21,3;0;1983;4
04/04/1983;31,7;19,9;2,4;1983;4
05/04/1983;28,7;21,1;5;1983;4
06/04/1983;22,1;19,4;0;1983;4
07/04/1983;26;13,2;1,8;1983;4
08/04/1983;28,5;17,5;0;1983;4
09/04/1983;29,8;13,5;0;1983;4
10/04/1983;29,9;16,7;0;1983;4
11/04/1983;30,6;17,9;0;1983;4
12/04/1983;29,2;16,4;0;1983;4
13/04/1983;30,1;20;0;1983;4
14/04/1983;27,6;20,8;7,6;1983;4
15/04/1983;31,3;20,8;7,8;1983;4
16/04/1983;31;19,2;2,2;1983;4
17/04/1983;31,5;21,1;0;1983;4
18/04/1983;33,3;21,6;1,6;1983;4
19/04/1983;29;21,1;0;1983;4
20/04/1983;29,9;19,9;19,3;1983;4
21/04/1983;23,6;19,7;5,5;1983;4
22/04/1983;27,2;15,5;4,7;1983;4
23/04/1983;27;18,4;0;1983;4
24/04/1983;29,6;19,4;0,1;1983;4
25/04/1983;22,9;17,4;0,1;1983;4
26/04/1983;24,6;16,4;52,7;1983;4
27/04/1983;26,2;17,8;0;1983;4
28/04/1983;31,7;18,9;0;1983;4
29/04/1983;32,6;19,5;0;1983;4
30/04/1983;29,1;19,3;23,8;1983;4
01/05/1983;31,6;19,3;0;1983;5
02/05/1983;32;20,6;0;1983;5
03/05/1983;30;20,6;0;1983;5
04/05/1983;30;18,6;0;1983;5
05/05/1983;29,9;16,9;0;1983;5
06/05/1983;27,9;16,4;1,3;1983;5
07/05/1983;30,6;18,7;0;1983;5
08/05/1983;29;17,6;0;1983;5
09/05/1983;30,8;19,6;0;1983;5
10/05/1983;31,6;19,4;0;1983;5
11/05/1983;24,9;19,5;20,2;1983;5
12/05/1983;23,2;18,7;36,4;1983;5
13/05/1983;22,7;18;9,9;1983;5
14/05/1983;26,5;18;0,2;1983;5
15/05/1983;29,8;20,1;0;1983;5
16/05/1983;23;19,4;4,7;1983;5
17/05/1983;26,1;17,9;27,6;1983;5
18/05/1983;29,2;19,8;9,8;1983;5
19/05/1983;30,8;20,6;0;1983;5
20/05/1983;25,6;18,6;8,5;1983;5
21/05/1983;24,7;14,8;0;1983;5
22/05/1983;24,1;17,8;0;1983;5
23/05/1983;23;18,8;6,5;1983;5
24/05/1983;19,8;15,1;0,9;1983;5
25/05/1983;22,7;11,2;0;1983;5
26/05/1983;25,2;11,8;0;1983;5
27/05/1983;25,2;18,3;3;1983;5
28/05/1983;25,8;18,6;3,1;1983;5
29/05/1983;18,6;12,1;21,4;1983;5
30/05/1983;21,8;16,5;46,3;1983;5
31/05/1983;17,7;10,5;32,6;1983;5
01/06/1983;12,6;8,4;0;1983;6
02/06/1983;11,3;7,1;4,6;1983;6
03/06/1983;11,2;8,9;0;1983;6
04/06/1983;10,3;6,9;12,1;1983;6
05/06/1983;10,2;8,3;11,3;1983;6
06/06/1983;14,9;8,9;44,4;1983;6
07/06/1983;13,9;5;0,3;1983;6
08/06/1983;23,6;11,8;0;1983;6
09/06/1983;26,6;15,9;0;1983;6
10/06/1983;17,9;12,1;0;1983;6
11/06/1983;21,9;15,2;0,4;1983;6
12/06/1983;24,6;13;0;1983;6
